longitude,latitude,direction
-17.580049387653425,64.50933024106057,-98.45441008059052
-17.581742971409625,64.52725879430723,-96.14888992523254
-17.58343903148192,64.54518727966088,-97.67231679034576
-17.58513757307852,64.56311569709355,-102.56523676081908
-17.5868386014223,64.58104404657705,-110.50210544545578
-17.588542121750862,64.59897232808308,-120.11449231106108
-17.59024813931658,64.6169005415832,-128.5962069712253
-17.591956659386664,64.63482868704895,-133.3216496259798
-17.593667687243197,64.65275676445158,-133.4901880870871
-17.595381228183193,64.67068477376235,-130.56218924330605
-17.597097287518665,64.68861271495228,-127.38241603395224
-17.598815870576647,64.70654058799235,-125.72604088772896
-17.600536982699282,64.72446839285338,-125.73923336314915
-17.602260629243837,64.74239612950606,-127.03722028568464
-17.603986815582793,64.7603237979209,-129.29067288698596
-17.60571554710388,64.77825139806836,-132.31087025396073
-17.607446829210136,64.79617892991874,-136.01621842169448
-17.60918066731996,64.81410639344217,-140.39943764895904
-17.610917066867156,64.8320337886087,-145.50948135298083
-17.612656033301015,64.84996111538823,-151.43989734174315
-17.614397572086332,64.8678883737505,-158.30723527822312
-17.616141688703507,64.88581556366515,-166.19275385499398
-17.617888388648556,64.90374268510166,-175.02332429459923
-17.619637677433193,64.92166973802938,175.56295067594164
-17.621389560584884,64.93959672241758,166.19354344902
-17.623144043646896,64.9575236382353,157.48964405532624
-17.624901132178344,64.97545048545147,149.7984804248186
-17.626660831754283,64.99337726403493,143.17582946671686
-17.62842314796572,65.01130397395436,137.5210555604475
-17.630188086419704,65.02923061517822,-47.30608767413831
-17.631955652739368,65.047157187675,-51.4298643156637
-17.633725852563995,65.06508369141291,-54.94037412079157
-17.63549869154907,65.08301012636004,-57.88798183101552
-17.637274175366336,65.10093649248438,-60.276342954264905
-17.639052309703857,65.11886278975379,-62.04439933839242
-17.640833100266082,65.13678901813589,-63.02339371939916
-17.642616552773887,65.15471517759826,-62.83805342263905
-17.644402672964656,65.17264126810832,-60.68751454118932
-17.646191466592327,65.1905672896333,-55.00622172981383
-17.647982939427447,65.20849324214032,135.73642297115293
-17.649777097257246,65.22641912559635,148.0836235349622
-17.65157394588568,65.2443449399682,156.0525861439581
-17.65337349113352,65.26227068522259,159.6853540754602
-17.655175738838373,65.28019636132596,160.8602979620316
-17.656980694854784,65.29812196824476,160.7146476530139
-17.658788365054257,65.31604750594522,159.81784433055475
-17.66059875532535,65.33397297439339,158.46539130908994
-17.66241187157372,65.35189837355522,156.8224735634144
-17.664227719722195,65.3698237033965,154.98860624467252
-17.666046305710818,65.38774896388286,153.02790739436776
-17.667867635496933,65.40567415497978,150.9841465776095
-17.669691715055226,65.4235992766526,148.88868144957544
-17.67151855037781,65.44152432886649,146.76487874836965
-17.67334814747426,65.45944931158645,144.63070400221375
-17.675180512371718,65.47737422477742,142.50031025723294
-17.677015651114903,65.49529906840405,140.38505415401065
-17.678853569766233,65.51322384243092,138.29416955907402
-17.680694274405845,65.53114854682245,136.23522753684475
-17.68253777113167,65.54907318154287,134.21445788443577
-17.68438406605953,65.56699774655631,132.23697833767383
-17.538440981491206,64.51005360167382,-121.32961843804384
-17.54010732503238,64.52798273561547,-110.46219705834989
-17.541776105202015,64.54591180242583,-101.78150213355325
-17.54344732712526,64.56384080207852,-100.16015445189794
-17.54512099594172,64.5817697345469,-106.03931116010932
-17.546797116805465,64.59969859980437,-116.58255563749223
-17.54847569488513,64.61762739782412,-124.7730606675573
-17.55015673536393,64.63555612857928,-125.87288358148004
-17.551840243439727,64.65348479204273,-122.36706055376442
-17.553526224325076,64.67141338818742,-118.8917128519046
-17.55521468324729,64.689341916986,-117.26494207579005
-17.556905625448472,64.70727037841107,-117.302806875358
-17.55859905618558,64.72519877243512,-118.51193360922942
-17.56029498073049,64.74312709903049,-120.54393872180373
-17.56199340437001,64.7610553581694,-123.20169237791193
-17.563694332405973,64.77898354982392,-126.3900442266164
-17.56539777015529,64.79691167396606,-130.0813092662922
-17.567103722949962,64.81483973056764,-134.3000492457038
-17.56881219613718,64.83276771960037,-139.12461979183252
-17.570523195079353,64.85069564103581,-144.70490053019822
-17.57223672515417,64.86862349484545,-151.29650146746096
-17.57395279175466,64.8865512810006,-159.29812755275432
-17.575671400289227,64.90447899947246,-169.2041801841888
-17.57739255618172,64.92240665023205,178.80466099854536
-17.579116264871505,64.94033423325037,165.72206746934458
-17.58084253181348,64.95826174849819,153.5563373175498
-17.582571362478163,64.97618919594616,143.53023442496234
-17.584302762351726,64.99411657556483,135.57994516455648
-17.586036736936073,65.01204388732464,-50.80176813929929
-17.587773291748874,65.02997113119575,-56.064592092102494
-17.58951243232365,65.04789830714842,-60.51862216089254
-17.591254164209797,65.06582541515259,-64.36743293018709
-17.59299849297265,65.08375245517811,-67.74515400774231
-17.59474542419358,65.10167942719474,-70.7391819505983
-17.596494963469983,65.11960633117206,-73.3994516371074
-17.598247116415397,65.13753316707954,-75.73422069766863
