longitude,latitude,direction
-17.580049387653425,64.50933024106057,-95.69226429813706
-17.581742971409625,64.52725879430723,-94.16089524487045
-17.58343903148192,64.54518727966088,-96.11156925200515
-17.58513757307852,64.56311569709355,-100.6878335396745
-17.5868386014223,64.58104404657705,-107.34195801938866
-17.588542121750862,64.59897232808308,-114.7792032100932
-17.59024813931658,64.6169005415832,-120.7669324855923
-17.591956659386664,64.63482868704895,-123.61436492278514
-17.593667687243197,64.65275676445158,-123.59304403647944
-17.595381228183193,64.67068477376235,-122.39348890236056
-17.597097287518665,64.68861271495228,-121.48573990376572
-17.598815870576647,64.70654058799235,-121.42525004874062
-17.600536982699282,64.72446839285338,-122.22689396927478
-17.602260629243837,64.74239612950606,-123.77022588904444
-17.603986815582793,64.7603237979209,-125.95152410686777
-17.60571554710388,64.77825139806836,-128.7119732314103
-17.607446829210136,64.79617892991874,-132.0354058343644
-17.60918066731996,64.81410639344217,-135.9461334133581
-17.610917066867156,64.8320337886087,-140.5139238127263
-17.612656033301015,64.84996111538823,-145.8667099302208
-17.614397572086332,64.8678883737505,-152.20634027706308
-17.616141688703507,64.88581556366515,-159.8048432431184
-17.617888388648556,64.90374268510166,-168.9096782931666
-17.619637677433193,64.92166973802938,-179.44231676729692
-17.621389560584884,64.93959672241758,169.381907893907
-17.623144043646896,64.9575236382353,158.8214676789919
-17.624901132178344,64.97545048545147,149.7296917225765
-17.626660831754283,64.99337726403493,142.23100546403845
-17.62842314796572,65.01130397395436,136.07728981845332
-17.630188086419704,65.02923061517822,-49.02716002743496
-17.631955652739368,65.047157187675,-53.313599479689536
-17.633725852563995,65.06508369141291,-56.93779230736026
-17.63549869154907,65.08301012636004,-59.99119175434269
-17.637274175366336,65.10093649248438,-62.50717210075079
-17.639052309703857,65.11886278975379,-64.45271996279672
-17.640833100266082,65.13678901813589,-65.69385176966382
-17.642616552773887,65.15471517759826,-65.90360361932007
-17.644402672964656,65.17264126810832,-64.32648313080001
-17.646191466592327,65.1905672896333,-59.23573401417738
-17.647982939427447,65.20849324214032,-47.89343058195036
-17.649777097257246,65.22641912559635,146.9322380321224
-17.65157394588568,65.2443449399682,156.3296405261392
-17.65337349113352,65.26227068522259,160.26212093110846
-17.655175738838373,65.28019636132596,161.4074257626033
-17.656980694854784,65.29812196824476,161.16742838308906
-17.658788365054257,65.31604750594522,160.17626737511202
-17.66059875532535,65.33397297439339,158.74298546015442
-17.66241187157372,65.35189837355522,157.03361394926387
-17.664227719722195,65.3698237033965,155.145646458002
-17.666046305710818,65.38774896388286,153.1408748799994
-17.667867635496933,65.40567415497978,151.061057542225
-17.669691715055226,65.4235992766526,148.93594196295288
-17.67151855037781,65.44152432886649,146.78763561961347
-17.67334814747426,65.45944931158645,144.63312290629625
-17.675180512371718,65.47737422477742,142.4857891830342
-17.677015651114903,65.49529906840405,140.3563859834314
-17.678853569766233,65.51322384243092,138.25366634213952
-17.680694274405845,65.53114854682245,136.18481632157182
-17.68253777113167,65.54907318154287,134.15575541014408
-17.68438406605953,65.56699774655631,132.1713498811785
-17.538440981491206,64.51005360167382,-121.48579939273444
-17.54010732503238,64.52798273561547,-108.8020475096162
-17.541776105202015,64.54591180242583,-100.78406052843025
-17.54344732712526,64.56384080207852,-99.7064296477861
-17.54512099594172,64.5817697345469,-104.11296183248147
-17.546797116805465,64.59969859980437,-111.3226293569334
-17.54847569488513,64.61762739782412,-116.67432033831707
-17.55015673536393,64.63555612857928,-117.84101041062546
-17.551840243439727,64.65348479204273,-116.81401630362384
-17.553526224325076,64.67141338818742,-115.82457554054552
-17.55521468324729,64.689341916986,-115.6194452613394
-17.556905625448472,64.70727037841107,-116.20656517917416
-17.55859905618558,64.72519877243512,-117.4473894647076
-17.56029498073049,64.74312709903049,-119.2273359970534
-17.56199340437001,64.7610553581694,-121.47684436540344
-17.563694332405973,64.77898354982392,-124.1619128031684
-17.56539777015529,64.79691167396606,-127.2753110770031
-17.567103722949962,64.81483973056764,-130.8351553690547
-17.56881219613718,64.83276771960037,-134.89301238438915
-17.570523195079353,64.85069564103581,-139.55586625638304
-17.57223672515417,64.86862349484545,-145.03349441902944
-17.57395279175466,64.8865512810006,-151.73709041140404
-17.575671400289227,64.90447899947246,-160.46391121874385
-17.57739255618172,64.92240665023205,-172.5281761689244
-17.579116264871505,64.94033423325037,171.45534336262023
-17.58084253181348,64.95826174849819,154.95473698823122
-17.582571362478163,64.97618919594616,142.2237221542416
-17.584302762351726,64.99411657556483,-46.78727152359951
-17.586036736936073,65.01204388732464,-53.46411227586372
-17.587773291748874,65.02997113119575,-58.74079620318911
-17.58951243232365,65.04789830714842,-63.12588701808363
-17.591254164209797,65.06582541515259,-66.90122669633777
-17.59299849297265,65.08375245517811,-70.23399928008035
-17.59474542419358,65.10167942719474,-73.2299654586676
-17.596494963469983,65.11960633117206,-75.95723293402334
-17.598247116415397,65.13753316707954,-78.45382598116063
-17.600001888659534,65.15545993488644,-80.72088490643672
-17.60175928584834,65.17338663456201,-82.68625298388802
-17.603519313644046,65.19131326607521,-84.0484368270105
-17.60528197772525,65.209239829395,-83.20503370843349
-17.607047283786965,65.22716632449016,-45.71718611654333
-17.608815237540654,65.24509275132922,168.77191892302326
-17.610585844714326,65.26301910988074,169.4761536032583
-17.61235911105258,65.28094540011303,168.07566944772842
-17.614135042316658,65.29887162199425,166.11558011597296
-17.615913644284518,65.3167977754925,163.92096216950844
-17.617694922750893,65.33472386057566,161.60550187655804
-17.619478883527343,65.35264987721152,159.22235400841956
-17.621265532442315,65.37057582536765,156.8020692434751
-17.623054875341218,65.38850170501158,154.36506643658575
-17.624846918086483,65.40642751611058,151.92647941526212
-17.626641666557603,65.42435325863188,149.498280697926
-17.628439126651223,65.4422789325425,147.0903136617768
-17.63023930428118,65.46020453780928,144.71084959328812
-17.63204220537859,65.47813007439906,142.36692224624784
-17.63384783589188,65.49605554227833,140.06454853042007
-17.635656201786887,65.51398094141354,137.80888357042093
-17.63746730904689,65.53190627177105,135.6043327029068
-17.639281163672685,65.54983153331692,133.45463242923097
-17.64109777168266,65.5677567260172,131.36290833227378
-17.49683014381368,64.51076521329675,-133.89739436649054
-17.498469242029067,64.52869491853173,-130.48904242051756
-17.500110737170896,64.54662455738483,-124.11797252957254
-17.501754634281212,64.56455412983124,-113.44405757632876
-17.50340093841627,64.58248363584596,-105.44443541308232
-17.50504965464659,64.60041307540398,-107.5935965001362
-17.50670078805699,64.61834244848006,-111.92966974170206
-17.50835434374665,64.63627175504897,-113.3584581911
-17.510010326829153,64.65420099508519,-113.42666118861644
-17.511668742432562,64.67213016856326,-113.34642774673128
-17.513329595699417,64.69005927545749,-113.56802475383384
-17.51499289178685,64.70798831574206,-114.24921641933256
-17.516658635866587,64.72591728939115,-115.42052200754424
-17.518326833125027,64.74384619637867,-117.05884600810332
-17.519997488763288,64.76177503667853,-119.12748138621382
-17.521670607997244,64.77970381026442,-121.59392428088124
-17.523346196057613,64.79763251710997,-124.43551796000152
-17.52502425818996,64.81556115718868,-127.6417481945347
-17.526704799654794,64.8334897304739,-131.21896096160717
-17.528387825727606,64.85141823693893,-135.20258213680256
-17.53007334169891,64.8693466765568,-139.68741348922393
-17.531761352874305,64.88727504930057,-144.90892245657747
-17.533451864574545,64.90520335514307,-151.49826372654596
-17.535144882135558,64.92313159405704,-161.47143371903798
-17.536840410908543,64.94105976601517,177.96383623484263
-17.538538456259975,64.95898787098989,146.498741761919
-17.540239023571715,64.97691590895354,-50.14333123198804
-17.541942118241014,64.9948438798784,-58.62003588229084
-17.543647745680605,65.01277178373658,-64.3651984886027
-17.545355911318733,65.03069962050003,-68.90737519451241
-17.547066620599225,65.0486273901406,-72.78921112688889
-17.54877987898155,65.06655509263001,-76.2606999578069
-17.55049569194085,65.08448272793987,-79.46843974278148
-17.552214064968034,65.10241029604163,-82.5204061939396
-17.553935003569794,65.12033779690658,-85.51449888167132
-17.555658513268703,65.13826523050595,-88.55823133927528
-17.557384599603232,65.1561925968108,-91.79473797859362
-17.559113268127835,65.174119895792,-95.45818247765273
-17.560844524413003,65.19204712742042,-100.02759920870724
-17.5625783740453,65.20997429166668,-106.76154399375056
-17.564314822627463,65.22790138850131,-119.94012534982537
-17.566053875778405,65.24582841789469,-148.33704791171684
-17.567795539133325,65.26375537981708,-170.86361458570374
-17.56953981834374,65.28168227423859,179.1741239970524
-17.57128671907754,65.29960910112918,173.3109705211618
-17.57303624701908,65.31753586045873,168.9351062445538
-17.574788407869185,65.33546255219693,165.232418597863
-17.576543207345264,65.35338917631331,161.88763833739438
-17.578300651181337,65.37131573277733,158.75888108034627
-17.58006074512811,65.38924222155826,155.77598086709114
-17.58182349495303,65.40716864262527,152.9022703086412
-17.583588906440347,65.4250949959473,150.1180966315141
-17.585356985391172,65.44302128149327,147.41295623971797
-17.587127737623533,65.46094749923185,144.78145374479664
-17.588901168972477,65.47887364913166,142.22111021737302
-17.590677285290056,65.49679973116109,139.73112365582426
-17.59245609244547,65.51472574528844,137.31164143675957
-17.594237596325073,65.53265169148187,134.96331597182413
-17.59602180283246,65.55057756970938,132.68702049100494
-17.597808717888533,65.56850337993879,130.48365799504668
-17.45521691423996,64.5114650746677,-131.66317942565115
-17.45682876210168,64.52939534179175,-130.6702863734583
-17.45844296717366,64.54732554327111,-129.56428861059314
-17.460059534414793,64.56525567908248,-128.2837073131141
-17.461678468797952,64.58318574920249,-124.83832783728498
-17.463299775310027,64.6011157536076,-115.676100875426
-17.464923458951986,64.61904569227426,-112.30784708631025
-17.466549524738934,64.63697556517872,-113.37998471710716
-17.468177977700115,64.6549053722971,-113.9896874403843
-17.46980882287902,64.67283511360549,-114.11817175073182
-17.471442065333413,64.69076478907982,-114.18966539067384
-17.473077710135367,64.7086943986959,-114.50122088853446
-17.474715762371343,64.72662394242943,-115.22843620575006
-17.47635622714221,64.74455342025603,-116.4437422132064
-17.477999109563335,64.7624828321511,-118.14658276590718
-17.47964441476459,64.78041217809003,-120.298609522202
-17.481292147890436,64.79834145804809,-122.84948661202996
-17.48294231409996,64.81627067200033,-125.74998043902104
-17.484594918566945,64.83419981992176,-128.95662193023145
-17.486249966479882,64.85212890178732,-132.4326540676687
-17.48790746304207,64.8700579175717,-136.1487957825044
-17.489567413471647,64.88798686724957,-140.0893080997786
-17.491229823001625,64.90591575079543,-144.28249804500064
-17.492894696879976,64.92384456818365,-148.97179599152943
-17.49456204036968,64.9417733193886,-157.02973181173218
-17.496231858748736,64.95970200438434,-59.88475929057191
-17.497904157310284,64.97763062314493,-66.73884693574773
-17.499578941362604,64.99555917564427,-70.96894355266198
-17.501256216229198,65.01348766185619,-74.62974856101935
-17.50293598724883,65.03141608175426,-77.97726490824424
-17.504618259775583,65.0493444353121,-81.10069286060283
-17.506303039178945,65.06727272250308,-84.06081262270624
-17.5079903308438,65.08520094330046,-86.91734781150171
-17.50968014017055,65.10312909767742,-89.73734222064645
-17.51137247257512,65.12105718560701,-92.60043609460402
-17.513067333489047,65.13898520706213,-95.60637951881571
-17.514764728359527,65.15691316201553,-98.88955347898396
-17.516464662649458,65.17484105043987,-102.64917588247182
-17.518167141837516,65.19276887230765,-107.21461206526423
-17.519872171418196,65.21069662759128,-113.18885168027772
-17.521579756901883,65.22862431626302,-121.72677842913345
-17.5232899038149,65.24655193829499,-134.60636711392291
-17.525002617699563,65.26447949365918,-151.56239240918777
-17.52671790411425,65.28240698232747,-166.86084911888688
-17.528435768633447,65.30033440427155,-177.4589434265504
-17.530156216847825,65.31826175946311,175.19505757608272
-17.531879254364274,65.33618904787355,169.6166405753751
-17.53360488680597,65.35411626947419,165.01576744601402
-17.535333119812453,65.37204342423628,160.99598525236098
-17.53706395903966,65.38997051213086,157.35001496847664
-17.538797410159997,65.40789753312883,153.96361164311358
-17.540533478862407,65.42582448720104,150.77080846403902
-17.542272170852403,65.44375137431813,147.73205227748016
-17.544013491852162,65.46167819445058,144.82292180520994
-17.545757447600568,65.47960494756882,142.02801002010008
-17.547504043853262,65.49753163364306,139.33745768421622
-17.549253286382733,65.51545825264338,136.74490655070494
-17.551005180978354,65.53338480453984,134.246239292011
-17.55275973344645,65.55131128930218,131.83876908325186
-17.554516949610374,65.5692377069001,129.5206953110118
-17.413601332403264,64.51215318454558,-126.01451002328837
-17.41518592496636,64.5300840041521,-124.68948937937748
-17.416772835009603,64.54801475883879,-123.30431179515088
-17.418362067408687,64.5659454485839,-122.46398628286823
-17.419953627053054,64.58387607336562,-123.17052309104923
-17.421547518845927,64.60180663316196,-123.56370722522448
-17.423143747704373,64.61973712795087,-119.90156009493828
-17.424742318559343,64.6376675577102,-116.26232292059449
-17.42634323635572,64.65559792241763,-115.45501569285948
-17.427946506052383,64.6735282220508,-115.54205220900828
-17.429552132622234,64.6914584565872,-115.56582818896918
-17.431160121052272,64.70938862600421,-115.61886577879892
-17.43277047634361,64.72731873027914,-115.9241941004754
-17.434383203511565,64.7452487693891,-116.65999675630708
-17.435998307585677,64.7631787433112,-117.91724608220171
-17.43761579360978,64.78110865202234,-119.6995657226236
-17.439235666642027,64.79903849549937,-121.9515156061675
-17.44085793175497,64.816968273719,-124.59055453101192
-17.442482594035596,64.83489798665782,-127.52549628175768
-17.444109658585383,64.85282763429234,-130.6566967673979
-17.445739130520334,64.87075721659889,-133.85513810318832
-17.44737101497107,64.88868673355375,-136.9034482977306
-17.449005317082833,64.90661618513306,-139.3136637325504
-17.450642042015566,64.92454557131282,-139.4867444585139
-17.45228119494397,64.94247489206899,-127.44078616847996
-17.45392278105754,64.9604041473773,-87.69079625972012
-17.45556680556062,64.97833333721341,-80.51109705378558
-17.45721327367247,64.99626246155293,-80.98178402566505
-17.458862190627304,65.01419152037126,-82.95808567838482
-17.460513561674354,65.03212051364369,-85.34026899955931
-17.46216739207792,65.05004944134544,-87.8166528166435
-17.463823687117422,65.0679783034516,-90.2932842118676
-17.46548245208745,65.08590709993706,-92.7606674639617
-17.46714369229784,65.10383583077672,-95.25125789339944
-17.46880741307369,65.12176449594526,-97.82413507033208
-17.47047361975546,65.13969309541723,-100.56103858879942
-17.472142317698996,65.15762162916714,-103.56993001426623
-17.47381351227559,65.1755500971693,-106.99708614347018
-17.47548720887205,65.19347849939795,-111.0524405178236
-17.47716341289074,65.21140683582715,-116.0562421351163
-17.478842129749644,65.2293351064309,-122.50950463331245
-17.48052336488242,65.24726331118299,-131.12293246965913
-17.48220712373846,65.2651914500572,-142.44788049164947
-17.48389341178294,65.28311952302707,-155.5981713072517
-17.48558223449688,65.30104753006601,-167.93945373161895
-17.487273597377218,65.3189754711475,-177.80849697034884
-17.48896750593683,65.33690334624461,174.58734764954778
-17.490663965704627,65.35483115533046,168.52948588597482
-17.492362982225586,65.372758898378,163.46377258777173
-17.494064561060828,65.39068657536004,159.04706109241943
-17.495768707787665,65.40861418624925,155.07492196295317
-17.497475427999646,65.42654173101822,151.424068940599
-17.49918472730666,65.44446920963935,148.01816740247253
-17.500896611334937,65.46239662208491,144.80860055564762
