longitude,latitude,direction
-17.580049387653425,64.50933024106057,-80.25988955905784
-17.581742971409625,64.52725879430723,-83.07629597492101
-17.58343903148192,64.54518727966088,-87.4476758264908
-17.58513757307852,64.56311569709355,-92.88994622825857
-17.5868386014223,64.58104404657705,-98.96337767341578
-17.588542121750862,64.59897232808308,-104.89915625202724
-17.59024813931658,64.6169005415832,-109.74803879096856
-17.591956659386664,64.63482868704895,-112.99461598282274
-17.593667687243197,64.65275676445158,-114.86535482551577
-17.595381228183193,64.67068477376235,-115.96410195014768
-17.597097287518665,64.68861271495228,-116.83268683474596
-17.598815870576647,64.70654058799235,-117.8077884214223
-17.600536982699282,64.72446839285338,-119.06315159477096
-17.602260629243837,64.74239612950606,-120.68137014814349
-17.603986815582793,64.7603237979209,-122.7023014702974
-17.60571554710388,64.77825139806836,-125.14941609526096
-17.607446829210136,64.79617892991874,-128.0451512404143
-17.60918066731996,64.81410639344217,-131.42349581798766
-17.610917066867156,64.8320337886087,-135.34546923677104
-17.612656033301015,64.84996111538823,-139.9233523655796
-17.614397572086332,64.8678883737505,-145.3624340345561
-17.616141688703507,64.88581556366515,-152.03152855466294
-17.617888388648556,64.90374268510166,-160.55005378512146
-17.619637677433193,64.92166973802938,-171.69980917847622
-17.621389560584884,64.93959672241758,174.52851094198738
-17.623144043646896,64.9575236382353,160.4268195192794
-17.624901132178344,64.97545048545147,148.72237669656073
-17.626660831754283,64.99337726403493,139.86675664699666
-17.62842314796572,65.01130397395436,-46.88905613137568
-17.630188086419704,65.02923061517822,-52.248919963576434
-17.631955652739368,65.047157187675,-56.65820310437095
-17.633725852563995,65.06508369141291,-60.37715316325643
-17.63549869154907,65.08301012636004,-63.553498126678384
-17.637274175366336,65.10093649248438,-66.2611664917473
-17.639052309703857,65.11886278975379,-68.51168291903063
-17.640833100266082,65.13678901813589,-70.23874944238044
-17.642616552773887,65.15471517759826,-71.23603621271307
-17.644402672964656,65.17264126810832,-70.96742263788116
-17.646191466592327,65.1905672896333,-67.93627525373186
-17.647982939427447,65.20849324214032,-57.70527305140303
-17.649777097257246,65.22641912559635,143.30904290427736
-17.65157394588568,65.2443449399682,157.2732835349631
-17.65337349113352,65.26227068522259,161.89505516990286
-17.655175738838373,65.28019636132596,162.89231937464177
-17.656980694854784,65.29812196824476,162.3980407965302
-17.658788365054257,65.31604750594522,161.17642618161085
-17.66059875532535,65.33397297439339,159.55317137333844
-17.66241187157372,65.35189837355522,157.68968697915034
-17.664227719722195,65.3698237033965,155.67614961758898
-17.666046305710818,65.38774896388286,153.56803245343087
-17.667867635496933,65.40567415497978,151.40221941930682
-17.669691715055226,65.4235992766526,149.2048017064044
-17.67151855037781,65.44152432886649,146.99514808430712
-17.67334814747426,65.45944931158645,144.78817407594306
-17.675180512371718,65.47737422477742,142.59568314666075
-17.677015651114903,65.49529906840405,140.4272015745125
-17.678853569766233,65.51322384243092,138.29052154541267
-17.680694274405845,65.53114854682245,136.19206703623516
-17.68253777113167,65.54907318154287,134.13714688354935
-17.68438406605953,65.56699774655631,132.13013343083466
-17.538440981491206,64.51005360167382,-135.98510655664035
-17.54010732503238,64.52798273561547,-93.9546056889321
