longitude,latitude,direction
-17.580049387653425,64.50933024106057,-99.77056101448358
-17.581742971409625,64.52725879430723,-96.85036493483967
-17.58343903148192,64.54518727966088,-98.2065933292846
-17.58513757307852,64.56311569709355,-103.71976568410189
-17.5868386014223,64.58104404657705,-113.28781612029064
-17.588542121750862,64.59897232808308,-125.58080518835705
-17.59024813931658,64.6169005415832,-137.49567419468974
-17.591956659386664,64.63482868704895,-146.06048435593317
-17.593667687243197,64.65275676445158,-149.8394938461924
-17.595381228183193,64.67068477376235,-148.23107906558263
-17.597097287518665,64.68861271495228,-142.30294475477294
-17.598815870576647,64.70654058799235,-136.43584188027842
-17.600536982699282,64.72446839285338,-133.69241178123494
-17.602260629243837,64.74239612950606,-133.73252010720896
-17.603986815582793,64.7603237979209,-135.57529899464456
-17.60571554710388,64.77825139806836,-138.6150609178227
-17.607446829210136,64.79617892991874,-142.55743639922045
-17.60918066731996,64.81410639344217,-147.2769141160243
-17.610917066867156,64.8320337886087,-152.73063923597087
-17.612656033301015,64.84996111538823,-158.904153171994
-17.614397572086332,64.8678883737505,-165.76424836524188
-17.616141688703507,64.88581556366515,-173.21028899458875
-17.617888388648556,64.90374268510166,178.96200769547886
-17.619637677433193,64.92166973802938,171.051730369439
-17.621389560584884,64.93959672241758,163.3838341612851
-17.623144043646896,64.9575236382353,156.2197402610703
-17.624901132178344,64.97545048545147,149.70897542992194
-17.626660831754283,64.99337726403493,143.89857199497246
-17.62842314796572,65.01130397395436,138.77119682223108
-17.630188086419704,65.02923061517822,-45.71810928071587
-17.631955652739368,65.047157187675,-49.61715273265313
-17.633725852563995,65.06508369141291,-52.961400888066336
-17.63549869154907,65.08301012636004,-55.76245022538165
-17.637274175366336,65.10093649248438,-57.99394938199644
-17.639052309703857,65.11886278975379,-59.5673442089056
-17.640833100266082,65.13678901813589,-60.28427466559568
-17.642616552773887,65.15471517759826,-59.74032497839126
-17.644402672964656,65.17264126810832,122.8501041986163
-17.646191466592327,65.1905672896333,128.7612324297116
-17.647982939427447,65.20849324214032,138.56694775870133
-17.649777097257246,65.22641912559635,148.96590133719218
-17.65157394588568,65.2443449399682,155.86159741110907
-17.65337349113352,65.26227068522259,159.23524014103342
-17.655175738838373,65.28019636132596,160.42494730009977
-17.656980694854784,65.29812196824476,160.3581821797582
-17.658788365054257,65.31604750594522,159.5446738538084
-17.66059875532535,65.33397297439339,158.2651107158727
-17.66241187157372,65.35189837355522,156.68253922564446
-17.664227719722195,65.3698237033965,154.89770804362695
-17.666046305710818,65.38774896388286,152.97662388805068
-17.667867635496933,65.40567415497978,150.96483131013622
-17.669691715055226,65.4235992766526,148.8951727068435
-17.67151855037781,65.44152432886649,146.79220938427642
-17.67334814747426,65.45944931158645,144.67485659887635
-17.675180512371718,65.47737422477742,142.55802190324917
-17.677015651114903,65.49529906840405,140.45366371908744
-17.678853569766233,65.51322384243092,138.37149854052626
-17.680694274405845,65.53114854682245,136.31948661571644
-17.68253777113167,65.54907318154287,134.30417298945156
-17.68438406605953,65.56699774655631,132.33093155508715
-17.538440981491206,64.51005360167382,-122.01518464690449
-17.54010732503238,64.52798273561547,-111.50499932940636
-17.541776105202015,64.54591180242583,-101.39686824674229
-17.54344732712526,64.56384080207852,-99.56213549150696
-17.54512099594172,64.5817697345469,-107.85463154380096
-17.546797116805465,64.59969859980437,-123.53643648106916
-17.54847569488513,64.61762739782412,-138.01748546254365
-17.55015673536393,64.63555612857928,-143.91095078930843
-17.551840243439727,64.65348479204273,-139.261908212425
-17.553526224325076,64.67141338818742,-128.2205399961367
-17.55521468324729,64.689341916986,-121.25432587355674
-17.556905625448472,64.70727037841107,-119.5500810298914
-17.55859905618558,64.72519877243512,-120.61921302594044
-17.56029498073049,64.74312709903049,-123.11438558282111
-17.56199340437001,64.7610553581694,-126.46514237555036
-17.563694332405973,64.77898354982392,-130.4440277061031
-17.56539777015529,64.79691167396606,-134.9849837114568
-17.567103722949962,64.81483973056764,-140.11074944484176
-17.56881219613718,64.83276771960037,-145.90432525560462
-17.570523195079353,64.85069564103581,-152.49532944033578
-17.57223672515417,64.86862349484545,-160.03702720383447
-17.57395279175466,64.8865512810006,-168.6394923511511
-17.575671400289227,64.90447899947246,-178.2268655537484
-17.57739255618172,64.92240665023205,171.6217184269099
-17.579116264871505,64.94033423325037,161.62280499358394
-17.58084253181348,64.95826174849819,152.44165131144547
-17.582571362478163,64.97618919594616,144.40077247105853
-17.584302762351726,64.99411657556483,137.50481685790612
-17.586036736936073,65.01204388732464,-48.39035094535513
-17.587773291748874,65.02997113119575,-53.45632562817312
-17.58951243232365,65.04789830714842,-57.84349633498801
-17.591254164209797,65.06582541515259,-61.67010595699188
-17.59299849297265,65.08375245517811,-65.0230127570234
-17.59474542419358,65.10167942719474,-67.95839398323744
-17.596494963469983,65.11960633117206,-70.49649385767266
-17.598247116415397,65.13753316707954,-72.60261119770784
-17.600001888659534,65.15545993488644,-74.1319870681051
-17.60175928584834,65.17338663456201,-74.65412848869781
-17.603519313644046,65.19131326607521,-72.73783757889512
-17.60528197772525,65.209239829395,-61.95254376108351
-17.607047283786965,65.22716632449016,149.36693097513717
-17.608815237540654,65.24509275132922,163.3106431154533
-17.610585844714326,65.26301910988074,166.01544449772294
-17.61235911105258,65.28094540011303,165.84061983109126
-17.614135042316658,65.29887162199425,164.60923700846254
-17.615913644284518,65.3167977754925,162.88071362161216
-17.617694922750893,65.33472386057566,160.8815036523167
-17.619478883527343,65.35264987721152,158.72250575184515
-17.621265532442315,65.37057582536765,156.46631318586847
-17.623054875341218,65.38850170501158,154.15237823694744
-17.624846918086483,65.40642751611058,151.80778514455497
-17.626641666557603,65.42435325863188,149.4523586524822
-17.628439126651223,65.4422789325425,147.10130057226527
-17.63023930428118,65.46020453780928,144.76665734068598
-17.63204220537859,65.47813007439906,142.4581952351516
-17.63384783589188,65.49605554227833,140.18395459185834
-17.635656201786887,65.51398094141354,137.95061748757658
-17.63746730904689,65.53190627177105,135.76375930537154
-17.639281163672685,65.54983153331692,133.62802383260492
-17.64109777168266,65.5677567260172,131.54724639308392
-17.49683014381368,64.51076521329675,-131.7499200569226
-17.498469242029067,64.52869491853173,-130.63599895932728
-17.500110737170896,64.54662455738483,-127.82315129061264
-17.501754634281212,64.56455412983124,-115.61966384602698
-17.50340093841627,64.58248363584596,-100.85504210377388
-17.50504965464659,64.60041307540398,-116.40757889919414
-17.50670078805699,64.61834244848006,-125.59972223001444
-17.50835434374665,64.63627175504897,-119.5131865509879
-17.510010326829153,64.65420099508519,-114.74836833428512
-17.511668742432562,64.67213016856326,-112.601220182968
-17.513329595699417,64.69005927545749,-112.15755645290332
-17.51499289178685,64.70798831574206,-113.02296180722094
-17.516658635866587,64.72591728939115,-114.96135644164156
-17.518326833125027,64.74384619637867,-117.75985439782252
-17.519997488763288,64.76177503667853,-121.2368324214927
-17.521670607997244,64.77970381026442,-125.26902844129452
-17.523346196057613,64.79763251710997,-129.80287676575176
-17.52502425818996,64.81556115718868,-134.85509153807587
-17.526704799654794,64.8334897304739,-140.51588618149
-17.528387825727606,64.85141823693893,-146.9647181888705
-17.53007334169891,64.8693466765568,-154.5004628585755
-17.531761352874305,64.88727504930057,-163.55930081875374
-17.533451864574545,64.90520335514307,-174.58668781872058
-17.535144882135558,64.92313159405704,172.53094692899452
-17.536840410908543,64.94105976601517,159.1898649649229
-17.538538456259975,64.95898787098989,147.27916544503856
-17.540239023571715,64.97691590895354,137.5648250801354
-17.541942118241014,64.9948438798784,-50.215464955317
-17.543647745680605,65.01277178373658,-56.55974365609464
-17.545355911318733,65.03069962050003,-61.873457369290094
