,1event,stat,slat,slon,5cuspid,year,doy_det,evla,evlo,10dist(ev-stat),depthkm,mag,baz,spol,wbeg,wend,20SNR,tlag,Dtlag,fast,Dfast,25anginc,anginc_corr,type_ini,timestamp,comment,30nyquist,gradeABCNR,filt_lo,filt_HI,spol-fast,35bandang,pickgrade,lambdamax,ndf,lambda2_min,40ttime,maxfreq,Elev,anginc_epi,takeoff_ang_epi,path_length_source_to_station_km,traveltime_source_to_station_s,v_avg_source_to_station_kms,SWA_source_to_station,max_ray_depth_km
21745,20160327163912500.KATT.4-10.fb1,KATT,64.999,-16.9654,2016-03-27 16:39:12.500,2016,87.6938,65.0167,-16.668,14.1615,2.1,-12345,-12345,149.663,14.7,15.272151,5.02859,0.05625,0.0,6.0,3.5,0.0,anginc_corr,ass_5_15,Apr,comment,50,ACl,4.0,10,36.337,0.0588052,1,51.2736092,21,273.093,-1459096985.0,6.82218,0.885,36.440158679823504,55.56371772673525,15.699463545341102,5.2908836188506765,2.967266845448294,1.0631194083288165,3.7015591440296367
21746,20170921211521300.KATT.3-8.fb1,KATT,64.999,-16.9654,2017-09-21 21:15:21.300,2017,264.885,65.022,-16.7338,11.2175,1.1,-12345,-12345,47.239,14.099999,15.494393,3.41007,0.0725,0.001875,2.0,7.25,0.0,anginc_corr,ass_5_15,Apr,comment,25,ACl,3.0,8,45.239,0.0588052,1,6.42182541,25,13602.86,-1506028985.0,6.78572,0.885,43.17356794543686,48.7413622785524,12.318017526054318,4.69961342877659,2.621070373709644,1.542588302470449,2.610411572790282
21747,20201016214455460.KATT.3-8.fb1,KATT,64.999,-16.9654,2020-10-16 21:44:55.460,2020,290.906,65.0157,-16.7635,9.703,3.8,-12345,-12345,12.659,14.099999,15.361863,5.77745,0.04,0.001875,66.0,6.25,0.0,anginc_corr,ass_5_16,Apr,comment,25,ACl,3.0,8,53.341,0.0588052,1,8.18363571,45,758.7104,-1602884985.0,5.85938,0.885,36.189643634274894,87.1880531561,10.95196747653291,3.763191624703548,2.9102869502149447,1.0628975146062205,3.826414198985163
21748,20200704094653820.KATT.1-8.fb1,KATT,64.999,-16.9654,2020-07-04 09:46:53.820,2020,186.407,65.0194,-16.6702,14.1065,2.3,-12345,-12345,119.678,13.9,15.38644,6.46672,0.05,0.000625,-9.0,4.0,0.0,anginc_corr,ass_5_15,Apr,comment,25,ACl,1.0,8,51.322,0.0588052,1,27.5724812,37,146358.5,-1593855985.0,6.94792,0.885,36.39474661770737,57.31095129214661,15.588504346415576,5.234612594621456,2.977967149361293,0.9551587378410886,3.7241624251724224
21749,20180129231613260.KATT.4-10.fb1,KATT,64.999,-16.9654,2018-01-29 23:16:13.260,2018,29.9695,65.0122,-16.7295,11.2209,2.1,-12345,-12345,24.849,14.5,15.314831,7.1485,0.05,0.000625,-22.0,0.75,0.0,anginc_corr,ass_5_15,Apr,comment,25,ACl,4.0,10,46.849,0.0588052,1,189.262604,17,458.3535,-1517267985.0,5.72034,0.885,36.79839334527629,56.2761924768613,12.719901999862786,4.420957153244565,2.8771828269196367,1.1309406421162294,3.523717105646444
21750,20180804044239460.KATT.1-8.fb1,KATT,64.999,-16.9654,2018-08-04 04:42:39.460,2018,216.196,65.0122,-16.7062,12.3129,2.2,-12345,-12345,46.523,13.9,15.3836,11.9179,0.0475,0.000625,7.0,4.0,0.0,anginc_corr,ass_5_15,Apr,comment,25,ACl,1.0,8,39.523,0.0588052,1,31.5712376,44,24745.24,-1533357985.0,6.78572,0.885,36.68956819050705,56.98667728567992,13.789986973836871,4.724635911276159,2.9187406675982563,1.0053430712588352,3.5776548350923703
21751,20171012124750300.KATT.4-10.fb1,KATT,64.999,-16.9654,2017-10-12 12:47:50.300,2017,285.533,65.0212,-16.685,13.4503,1.7,-12345,-12345,4.266,14.7,15.365753,3.64247,0.05,0.0,-42.0,0.5,0.0,anginc_corr,ass_5_15,Apr,comment,25,ACl,4.0,10,46.266,0.0588052,1,1840.48083,12,121.5898,-1507811985.0,6.89921,0.885,36.632152708526746,47.22425464768739,15.1008548804213,5.17466344209716,2.918229378469744,0.9662238631307218,3.606142843493825
21752,20200701091707200.KATT.1-8.fb1,KATT,64.999,-16.9654,2020-07-01 09:17:07.200,2020,183.387,65.1733,-16.9223,19.5375,1.9,-12345,-12345,22.16,13.9,15.604177,5.57136,0.08,0.005,-41.0,7.5,0.0,anginc_corr,ass_5_15,Apr,comment,25,ACl,1.0,8,63.16,0.0588052,1,5.15538549,33,53890.47,-1593594985.0,5.23303,0.885,34.47223330108515,48.62451632963396,21.573325913069134,6.890697791605447,3.1307897350179417,1.1609463486365712,4.603515743696092
21753,20190605070330880.KATT.1-8.fb1,KATT,64.999,-16.9654,2019-06-05 07:03:30.880,2019,156.294,65.0212,-16.6702,14.1394,2.6,-12345,-12345,28.328,14.5,15.40222,4.4133,0.05,0.0,-10.0,0.75,0.0,anginc_corr,ass_5_15,Apr,comment,25,ACl,1.0,8,38.328,0.0588052,1,291.867981,34,1916.531,-1559717985.0,6.63488,0.885,36.28945746158765,59.802729364616496,15.553615417491088,5.190392378336958,2.996616495201194,0.9632959597581704,3.7766195682359385
21754,20191126124755940.KATT.4-10.fb1,KATT,64.999,-16.9654,2019-11-26 12:47:55.940,2019,330.533,65.0239,-16.5917,17.8393,2.1,-12345,-12345,162.424,13.9,15.49344,4.45811,0.2275,0.0025,19.0,4.75,0.0,anginc_corr,ass_5_15,Apr,comment,25,ACl,4.0,10,36.576,0.0588052,1,5.60792637,41,412.9311,-1574771985.0,6.19507,0.885,35.02377422130578,52.834396748155285,19.65451178297922,6.358883509892684,3.090874640556345,3.576527981553568,4.3493940938875975
21755,20201114074619000.KATT.4-10.fb1,KATT,64.999,-16.9654,2020-11-14 07:46:19.000,2020,319.324,65.022,-16.6723,14.0585,2.4,-12345,-12345,24.749,14.3,15.306489,5.55269,0.0525,0.0,-24.0,0.25,0.0,anginc_corr,ass_5_15,Apr,comment,25,ACl,4.0,10,48.749,0.0588052,1,82064.7109,28,0.2746582,-1605339985.0,8.48599,0.885,36.373446126094045,58.21792155090763,15.514808535250864,5.201792896525932,2.9825886658449208,1.0092417013282784,3.734769028124374
21756,20190630141839400.KATT.4-10.fb1,KATT,64.999,-16.9654,2019-06-30 14:18:39.400,2019,181.596,65.022,-16.6871,13.3704,2.1,-12345,-12345,113.451,13.9,15.481406,6.9039,0.0525,0.000625,-23.0,4.0,0.0,anginc_corr,ass_5_15,Apr,comment,25,ACl,4.0,10,43.549,0.0588052,1,13.2441359,29,6101.287,-1561903985.0,6.94792,0.885,36.57085244370468,55.82251746944839,14.891291497120122,5.057444847838007,2.9444298346596813,1.0380456398422666,3.636581813018572
21757,20171111094322140.KATT.4-10.fb1,KATT,64.999,-16.9654,2017-11-11 09:43:22.140,2017,315.405,65.0041,-16.7168,11.7422,3.7,-12345,-12345,137.678,14.7,15.494393,3.37263,0.275,0.0025,-22.0,3.5,0.0,anginc_corr,ass_5_15,Apr,comment,25,ACl,4.0,10,20.322,0.0588052,1,12.4835501,22,268.809,-1510392985.0,6.78572,0.885,36.064155011126246,82.34969272566926,13.001591966594583,4.361704908462079,2.9808508919001806,6.298620756779627,3.889222692892804
21758,20170817095004040.KATT.4-10.fb1,KATT,64.999,-16.9654,2017-08-17 09:50:04.040,2017,229.41,65.0229,-16.6744,13.9785,2.9,-12345,-12345,34.585,14.5,15.322187,5.65183,0.05,0.0,-11.0,0.249,0.0,anginc_corr,ass_5_16,Apr,comment,25,ACl,4.0,10,45.585,0.0588052,1,1957.52954,17,10.3833,-1502962985.0,7.80762,0.885,36.20721230642711,62.106438610060266,15.328668994161855,5.094303111720123,3.0089825159590937,0.9814648797259906,3.8176450168458738
21759,20170918043608200.KATT.3-8.fb1,KATT,64.999,-16.9654,2017-09-18 04:36:08.200,2017,261.192,65.022,-16.6871,13.3704,2.2,-12345,-12345,13.471,13.9,15.498837,7.07842,0.0525,0.005,-8.0,6.5,0.0,anginc_corr,ass_5_16,Apr,comment,25,ACl,3.0,8,21.471,0.0588052,1,8.59906864,36,2303.747,-1505708985.0,6.54872,0.885,36.5480022857458,56.695127326510026,14.864340249294315,5.037635414100459,2.950658201204613,1.0421273131356656,3.647934365158445
21760,20180101134236480.KATT.4-10.fb1,KATT,64.999,-16.9654,2018-01-01 13:42:36.480,2018,1.57114,65.0319,-16.6978,13.1394,3.9,-12345,-12345,18.913,14.099999,15.405728,3.154,0.05,0.000625,-28.0,3.0,0.0,anginc_corr,ass_5_15,Apr,comment,25,ACl,4.0,10,46.913,0.0588052,1,16.2527008,39,191.5936,-1514813985.0,6.22559,0.885,35.24400523714913,78.73689690781016,14.509442675656215,4.7567019139045055,3.0503157309990527,1.0511194487236253,4.254301684362882
21761,20191111035830020.KATT.4-10.fb1,KATT,64.999,-16.9654,2019-11-11 03:58:30.020,2019,315.166,65.0319,-16.719,12.1812,2.0,-12345,-12345,149.382,14.3,15.269865,6.13967,0.0125,0.00125,-76.0,4.5,0.0,anginc_corr,ass_5_16,Apr,comment,25,ACl,4.0,10,45.382,0.0588052,1,49.1637497,16,2316.732,-1573444985.0,8.24449,0.885,36.73417487800653,55.23865231082671,13.71550801535851,4.726157459357412,2.902042120539785,0.264485012348814,3.5555368789644017
21762,20171019131027440.KATT.1-8.fb1,KATT,64.999,-16.9654,2017-10-19 13:10:27.440,2017,292.549,65.0203,-16.6723,14.024,2.4,-12345,-12345,38.617,14.5,15.354157,4.44768,0.0625,0.001875,0.0,6.0,0.0,anginc_corr,ass_5_15,Apr,comment,25,ACl,1.0,8,38.617,0.0588052,1,12.6773663,30,548534.6,-1508418985.0,6.19507,0.885,36.37982026621722,58.23189106246337,15.480998225819809,5.192099642710129,2.9816450552052896,1.2037083332955945,3.731594713496853
21763,20160818124350300.KATT.4-10.fb1,KATT,64.999,-16.9654,2016-08-18 12:43:50.300,2016,231.53,65.0113,-16.615,16.5833,1.2,-12345,-12345,10.737,13.9,15.490471,4.62713,0.0675,0.0025,-34.0,10.0,0.0,anginc_corr,ass_5_15,Apr,comment,25,ACl,4.0,10,44.737,0.0588052,1,10.7461843,22,1679.775,-1471523985.0,7.00955,0.885,36.13372318444074,40.78047238618653,18.518871982466543,6.2546872555541775,2.96079903372015,1.0791592290019023,3.85433928304115
21764,20190528180845440.KATT.4-10.fb1,KATT,64.999,-16.9654,2019-05-28 18:08:45.440,2019,148.756,65.022,-16.685,13.4687,1.4,-12345,-12345,30.671,14.7,15.422562,3.36299,0.0525,0.0,-15.0,2.0,0.0,anginc_corr,ass_5_15,Apr,comment,25,ACl,4.0,10,45.671,0.0588052,1,36.509491,22,428.426,-1559066985.0,7.29167,0.885,36.66717106796394,42.23568843630811,15.238035610260445,5.271521445945389,2.8906333335665053,0.9958927189757104,3.5887651533725737
