,1event,stat,slat,slon,5cuspid,year,doy_det,evla,evlo,10dist(ev-stat),depthkm,mag,baz,spol,wbeg,wend,20SNR,tlag,Dtlag,fast,Dfast,25anginc,anginc_corr,type_ini,timestamp,comment,30nyquist,gradeABCNR,filt_lo,filt_HI,spol-fast,35bandang,pickgrade,lambdamax,ndf,lambda2_min,40ttime,maxfreq,Elev,anginc_epi,takeoff_ang_epi,path_length_source_to_station_km,traveltime_source_to_station_s,v_avg_source_to_station_kms,SWA_source_to_station,max_ray_depth_km
29671,20150330003858100.DALR.4-10.fb1,DALR,65.0773,-16.9367,2015-03-30 00:38:58.100,2015,89.027,65.083,-16.4938,20.8392,4.0,-12345,-12345,1.874,13.9,15.424214,4.18276,0.09,0.004687,32.0,6.0,0.0,anginc_corr,ass_5_15,Apr,comment,50,ACl,4.0,10,30.126,0.0588052,1,3.27115893,43,96.26773,-1427675985.0,8.39389,0.801,33.436774426099696,70.20029283426801,22.54306044709456,6.889597394663992,3.2720432204869043,1.3062615364361818,5.206912934058581
29672,20140913230154320.DALR.4-10.fb1,DALR,65.0773,-16.9367,2014-09-13 23:01:54.320,2014,256.959,65.0678,-16.7319,9.69363,3.3,-12345,-12345,86.46,14.3,15.46152,4.1591,0.05625,0.005625,-70.0,8.25,0.0,anginc_corr,ass_5_15,Apr,comment,50,ACl,4.0,10,23.54,0.0588052,1,8.75422382,32,58066.55,-1410648985.0,6.2779,0.801,36.73041937022308,73.56943694707957,10.911140948871438,3.779779173932254,2.8867138652230167,1.4880997898046644,3.557398529678882
29673,20160724061442940.DALR.1-8.fb1,DALR,65.0773,-16.9367,2016-07-24 06:14:42.940,2016,206.26,65.0856,-16.7937,6.79002,3.0,-12345,-12345,87.828,14.099999,15.501122,6.23406,0.17625,0.005625,24.0,6.75,0.0,anginc_corr,ass_5_15,Apr,comment,50,ACl,1.0,8,63.828,0.0588052,1,3.97682333,35,416880.4,-1469340985.0,5.1592,0.801,41.50815426666895,91.80043777642112,7.669486415013271,2.931291204073125,2.6164191412836324,6.0072840724998855,3.0
29674,20160407092415460.DALR.2-3.fb1,DALR,65.0773,-16.9367,2016-04-07 09:24:15.460,2016,98.3917,65.031,-16.7317,10.9465,4.9,-12345,-12345,105.712,13.9,15.77899,14.3195,0.355,0.00375,60.0,3.25,0.0,anginc_corr,ass_5_15,Apr,comment,50,ACl,2.0,3,45.712,0.0588052,1,42.3001099,31,258.8323,-1460020985.0,2.32747,0.801,33.8842516185229,90.95337089244175,12.493273858593898,4.11078271287827,3.039147221149622,8.619783780402557,4.9
29675,20141013010353920.DALR.1-8.fb1,DALR,65.0773,-16.9367,2014-10-13 01:03:53.920,2014,286.044,65.0131,-16.7168,12.5942,5.1,-12345,-12345,85.324,14.099999,15.958202,3.30541,0.095,0.00625,19.0,5.5,0.0,anginc_corr,ass_5_15,Apr,comment,50,ACl,1.0,8,66.324,0.0588052,1,11.3908825,27,68420.34,-1413161985.0,2.91667,0.801,33.57081427929632,89.78510438952291,14.181439907648029,4.563536594966877,3.10755476866094,2.081493334475226,5.1002779505021385
29676,20160315114713280.DALR.2-6.fb1,DALR,65.0773,-16.9367,2016-03-15 11:47:13.280,2016,75.491,65.1606,-16.9776,9.48253,0.7,-12345,-12345,178.62,14.099999,15.891656,6.04365,0.36,0.00375,-47.0,8.5,0.0,anginc_corr,ass_5_15,Apr,comment,50,ACl,2.0,6,45.62,0.0588052,1,3.56844378,33,15691.45,-1458041985.0,3.125,0.801,44.88078680882059,48.4039251081088,10.587641006341467,4.229512492280126,2.503276920370008,8.49625868115318,2.2916467519349766
29677,20151113133745700.DALR.1-8.fb1,DALR,65.0773,-16.9367,2015-11-13 13:37:45.700,2015,317.568,65.0784,-16.8149,5.73138,2.9,-12345,-12345,125.509,13.9,15.586168,4.33713,0.20625,0.00375,-8.0,8.5,0.0,anginc_corr,ass_5_15,Apr,comment,50,ACl,1.0,8,46.491,0.0588052,1,2.16579509,60,3103940.0,-1447421985.0,4.59735,0.801,41.628086636635096,96.32289149285526,6.604512568213827,2.580711175998633,2.5591831544876933,7.979262095454942,2.9000000000000004
29678,20150508090542660.DALR.3-8.fb1,DALR,65.0773,-16.9367,2015-05-08 09:05:42.660,2015,128.379,65.1297,-16.5213,20.3726,3.3,-12345,-12345,116.919,14.7,15.532431,3.1376,0.255,0.0075,49.0,7.25,0.0,anginc_corr,ass_5_16,Apr,comment,50,ACl,3.0,8,67.919,0.0588052,1,6.92024136,24,5185.699,-1431075985.0,4.85157,0.801,33.66933069042373,62.76711942257133,22.1559553961779,6.841770859929363,3.238336367845948,3.725811775210275,5.022441091873671
29679,20160711025739880.DALR.0.2-3.fb1,DALR,65.0773,-16.9367,2016-07-11 02:57:39.880,2016,193.123,65.0721,-16.817,5.66283,2.4,-12345,-12345,63.925,13.9,15.857728,4.12893,0.175,0.0125,-65.0,7.0,0.0,anginc_corr,ass_5_15,Apr,comment,50,ACl,0.2,3,51.075,0.0588052,1,2.13101935,37,2851583.0,-1468205985.0,3.125,0.801,44.22119823419099,88.54979707065479,6.375775782967023,2.5491678014688928,2.5011204751971,6.856916175319938,2.403079674598663
29680,20150820172528720.DALR.2-6.fb1,DALR,65.0773,-16.9367,2015-08-20 17:25:28.720,2015,232.726,65.0678,-16.5236,19.462,3.0,-12345,-12345,21.251,14.5,15.549036,3.66871,0.2775,0.01125,-15.0,6.75,0.0,anginc_corr,ass_5_16,Apr,comment,50,ACl,2.0,6,36.251,0.0588052,1,4.55170822,28,4492.188,-1440091985.0,3.61064,0.801,33.93397606596581,57.343234569524725,21.257108227648235,6.638419653225057,3.2021338417979,4.178387225174873,4.877050730883266
